file_id	year	language	title	given_name	surname
10.2307_106238.xml	1777 	eng 	A New Theory of the Rotatory Motion of Bodies Affected by Forces Disturbing Such Motion. By Mr. John Landen, F. R. S. 	John 	Landen 
10.2307_106239.xml	1777 	eng 	Directions for Making the Best Composition for the Metals of Reflecting Telescopes; Together with a Description of the Process for Grinding, Polishing, and Giving the Great Speculum the True Parabolic Curve. By Mr. John Mudge; Communicated by Alexander Aubert, Esq. F. R. S. 	Alexander John 	Aubert Mudge 
10.2307_106241.xml	1777 	eng 	Extract of a Meteorological Journal for the Year 1776, Kept at Bristol, by Samuel Farr, M. D. 	Samuel 	Farr 
10.2307_106242.xml	1777 	eng 	Meteorological Journal Kept at the House of the Royal Society, by Order of the President and Council 		
10.2307_106243.xml	1777 	eng 	Errata 		
10.2307_106244.xml	1777 	eng 	An Account of a Volcanic Hill Near Inverness. In a Letter from Thomas West, Esq. to Mr. Lane, F. R. S. 	Thomas 	West 
10.2307_106245.xml	1777 	eng 	New Electrical Experiments and Observations; With an Improvement of Mr. Canton's Electrometer. By Mr. Tiberius Cavallo, in a Letter to Mr. Henly, F. R. S. 	Tiberius 	Cavallo 
10.2307_106246.xml	1777 	eng 	Barometrical Observations on the Depth of the Mines in the Hartz. By John Andrew de Luc, F. R. S. In a Letter to Sir John Pringle, P. R. S. 	John Andrew 	De Luc 
10.2307_106247.xml	1777 	eng 	The General Mathematical Laws Which Regulate and Extend Proportion Universally; Or, a Method of Comparing Magnitudes of Any Kind Together, in All the Possible Degrees of Increase and Decrease. By James Glenie, A. M. and Lieutenant in the Royal Regiment of Artillery 	James 	Glenie 
10.2307_106248.xml	1777 	eng 	The Case of Ann Davenport. By Mr. Fielding Best Fynney, Surgeon at Leek, in Staffordshire; Communicated to Thomas Percival, M. D. F. R. S. and by Him to Sir John Pringle, Bart. P. R. S. 	Fielding Best Thomas J. 	Fynney Percival Rogers 
10.2307_106249.xml	1777 	eng 	An Account of the Kingdom of Thibet. In a Letter from John Stewart, Esquire, F. R. S. to Sir John Pringle, Bart. P. R. S. 	John Tayshoo 	Stewart Lama 
10.2307_106251.xml	1777 	eng 	Description of the Jesuits Bark Tree of Jamaica and the Caribbees. By William Wright, M.D. Member of the Philosophical Society of America, and Surgeon-General in Jamaica. Communicated by Joseph Banks, Esquire, F. R. S. 	Joseph William 	Banks Wright 
10.2307_106253.xml	1777 	eng 	Observations Made in Savoy, in Order to Ascertain the Height of Mountains by means of the Barometer; Being an Examination of Mr. De Luc's Rules Delivered in His Recherches Sur les Modifications de l'Atmosphere. By Sir George Shuckburgh, Bart. F. R. S. 	George 	Shuckburgh 
10.2307_106254.xml	1777 	eng 	An Account of the Bramin's Observatory at Benares. By Sir Robert Barker, Knt. F. R. S.; In a Letter to Sir John Pringle, Bart. P. R. S. 	Robert 	Barker 
10.2307_106255.xml	1777 	eng 	A Short Account of Dr. Maty's Illness, and of the Appearances in the Dead Body, Which Was Examined on the 3d of July, 1776, the Day after His Decease. By Dr. Hunter and Mr. Henry Watson, FF. R. S. 	Henry 	Watson 
10.2307_106256.xml	1777 	eng 	An Account of Some Experiments Made with an Air-Pump on Mr. Smeaton's Principle; Together with Some Experiments with a Common Air-Pump. By Mr. Edward Nairne, F. R. S. 	Edward 	Nairne 
10.2307_106257.xml	1777 	eng 	On the Culture of Pine-Apples. An Extract of a Letter from William Bastard, Esq. of Kitley in Devonshire, to Samuel Musgrave, M. D. F. R. S. Dated Kitley, March 15, 1777. Communicated to the Society by Dr. Musgrave 	William Samuel 	Bastard Musgrave 
10.2307_106258.xml	1777 	eng 	Experiments and Observations Made in Britain, in Order to Obtain a Rule for Measuring Heights with the Barometer. By Colonel William Roy. F. R. S. 	William 	Roy 
10.2307_106259.xml	1777 	eng 	Account of a New Micrometer and Megameter By the Abbe Boscovich, &c. 	Abbe 	Boscovich 
10.2307_106260.xml	1777 	eng 	Account of a New Instrument for Measuring Small Angles, Called the Prismatic Micrometer. By the Rev. Nevil Maskelyne, D. D. F. R. S. and Astronomer-Royal 	Nevil Peter Alexr 	Maskelyne Dollond Aubert 
10.2307_106261.xml	1777 	eng 	The Report of the Committee Appointed by the Royal Society to Consider of the Best Method of Adjusting the Fixed Points of Thermometers; And of the Precautions Necessary to Be Used in Making Experiments with Those Instruments 	H. W. J. A. N. S. J. 	Cavendish Heberden De Luc Maskelyne Horsley Planta 
10.2307_106262.xml	1777 	eng 	Errata 		
10.2307_106263.xml	1777 	eng 	Back Matter 		
10.2307_106264.xml	1776 	eng 	Front Matter 		
10.2307_106265.xml	1776 	eng 	On the Nature of the Gorgonia; That It is a Real Marine Animal, and Not of a Mixed Nature, between Animal and Vegetable. By John Ellis, Esq. F. R. S. in a Letter to Daniel Solander, M. D. F. R. S. 	John 	Ellis 
10.2307_106266.xml	1776 	eng 	The Variation of the Compass; Containing 1719 Observations to, in, and from, the East Indies, Guinea, West Indies, and Mediterranean, with the Latitudes and Longitudes at the Time of Observation. The Longitude for the Most Part Reckoned from the Meridian of London; If Otherwise, It is Taken Notice of in the Margin. By Mr. Robert Douglass. Recommended to the Public by the Late Dr. Halley. Communicated by the Rev. Nevil Maskelyne, Astronomer Royal, F. R. S. with a Letter Prefixed from William Mountaine, Esq. F. R. S. to Mr. Maskelyne 	Robert William Nevil 	Douglass Mountaine Maskelyne 
10.2307_106267.xml	1776 	eng 	Propositions Selected from a Paper on the Division of Right Lines, Surfaces, and Solids. By James Glenie, A. M. of the University of Edinburgh. Communicated by the Astronomer Royal 	James 	Glenie 
10.2307_106268.xml	1776 	eng 	A New Method of Finding Time by Equal Altitudes. By Alexander Aubert, Esq. F. R. S. 	Alexander 	Aubert 
10.2307_106269.xml	1776 	eng 	An Account of Falkland Islands. By William Clayton, Esq. of His Majesty's Navy 	William 	Clayton 
10.2307_106270.xml	1776 	eng 	Short and Easy Theorems for Finding, in All Cases, the Differences between the Values of Annuities Payable Yearly, and of the Same Annuities Payable Half-Yearly, Quarterly, or Momently. By the Rev. Richard Price, D. D. F. R. S. In a Letter to Sir John Pringle, Bart. P. R. S. 	Richard 	Price 
10.2307_106271.xml	1776 	eng 	An Account of the Romansh Language. By Joseph Planta, F. R. S. In a Letter to Sir John Pringle, Bart. P. R. S. 	Joseph 	Planta 
10.2307_106272.xml	1776 	eng 	A Supplement to a Paper, Entitled, Observations on the Population of Manchester. By Thomas Percival, M. D. F. R. and A. S. 	Thomas 	Percival 
10.2307_106273.xml	1776 	eng 	Violent Asthmatic Fits, Occasioned by the Effluvia of Ipecacoanha. By William Scott, M. D. of Stamfordham, Northumberland 	William 	Scott 
10.2307_106274.xml	1776 	eng 	An Account of the Success of Some Attempts to Freeze Quicksilver, at Albany Fort, in Hudson's Bay, in the Year 1775: With Observations on the Dipping-Needle. By Thomas Hutchins, Esquire, in a Letter to Dr. Maty, Sec. R. S. 	Thomas 	Hutchins 
10.2307_106275.xml	1776 	eng 	Astronomical Observations Made in the Austrian Netherlands in 1772 and 1773. By Nathanael Pigott, Esquire, F. R. S. Foreign Member of the Academies of Brussels and Caen. In a Letter to the Reverend Nevil Maskelyne, Astronomer Royal, F. R. S. 	Nathanael 	Pigott 
10.2307_106277.xml	1776 	eng 	Observations on Respiration, and the Use of the Blood. By Joseph Priestley, LL. D. F. R. S. 	Joseph 	Priestley 
10.2307_106278.xml	1776 	eng 	Experiments on Water Obtained from the Melted Ice of Sea-Water, to Ascertain Whether It be Fresh or Not; And to Determine Its Specific Gravity with Respect to Other Water. Also Experiments to Find the Degree of Cold in Which Sea-Water Begins to Freeze. By Mr. Edward Nairne. Addressed to Sir John Pringle, Bart. P. R. S. 	Edward 	Nairne 
10.2307_106279.xml	1776 	eng 	Easy Methods of Measuring the Diminution of Bulk, Taking Place upon the Mixture of Common Air and Nitrous Air; Together with Experiments on Platina. By John Ingenhousz, M. D. F. R. S. Physician to Their Imperial Majesties at Vienna. In a Letter to Sir John Pringle, Bart. P. R. S. 	John 	Ingenhousz 
10.2307_106280.xml	1776 	eng 	An Account of Three Journeys from the Cape Town into the Southern Parts of Africa; Undertaken for the Discovery of New Plants, towards the Improvement of the Royal Botanical Gardens at Kew. By Mr. Francis Masson, One of His Majesty's Gardeners. Addressed to Sir John Pringle, Bart. P. R. S. 	Francis 	Masson 
10.2307_106281.xml	1776 	eng 	Meteorological Journal Kept at the House of The Royal Society, By Order of the President and Council 		
10.2307_106282.xml	1776 	eng 	An Abridged State of the Weather at London for One Year, Commencing with the Month of March 1775, Collected from the Meteorological Journal of the Royal Society. By S. Horsley, LL. D. Sec. R. S. 	S. 	Horsley 
10.2307_106283.xml	1776 	eng 	Extract of a Meteorological Journal for the Year 1775, Kept at Bristol, by Samuel Farr, M. D. 	Samuel 	Farr 
10.2307_106284.xml	1776 	eng 	Extract of a Register of the Barometer, Thermometer, and Rain, at Lyndon, in Rutland, 1775. By Thomas Barker, Esquire. Communicated by Sir John Pringle, Bart. P. R. S. 	John Thomas 	Pringle Barker 
10.2307_106285.xml	1776 	eng 	An Account of the Meteorological Instruments Used at the Royal Society's House. By the Hon. Henry Cavendish, F. R. S. 	Henry 	Cavendish 
10.2307_106286.xml	1776 	eng 	The Method Taken for Preserving the Health of the Crew of His Majesty's Ship the Resolution during Her Late Voyage Round the World. By Captain James Cook, F. R. S. Addressed to Sir John Pringle, Bart. P. R. S. 	James 	Cook 
10.2307_106287.xml	1776 	eng 	Extraordinary Electricity of the Atmosphere Observed at Islington on the Month of October, 1775. By Mr. Tiberius Cavallo. Communicated by William Watson, M. D. V. P. R. S. 	Tiberius William 	Cavallo Watson 
10.2307_106288.xml	1776 	eng 	Proposals for the Recovery of People Apparently Drowned. By John Hunter, Esq. F. R. S. 	John 	Hunter 
10.2307_106289.xml	1776 	eng 	An Extraordinary Cure of Wounded Intestines. By Charles Nourse. Surgeon, at Oxford 	Charles 	Nourse 
10.2307_106290.xml	1776 	eng 	Extract of a Letter from Mr. Alexander Small, Surgeon to the Train of Artillery at Minorca, to Sir John Pringle, Bart. P. R. S. Dated St. Philip's, Aug. 8, 1775 	Alexander 	Small 
10.2307_106291.xml	1776 	eng 	Of the Tides in the South Seas. By Captain James Cook, F. R. S. 	James 	Cook 
10.2307_106292.xml	1776 	eng 	An Experimental Examination of the Quantity and Proportion of Mechanic Power Necessary to be Employed in Giving Different Degrees of Velocity to Heavy Bodies from a State of Rest. By Mr. John Smeaton, F. R. S. 	John 	Smeaton 
10.2307_106293.xml	1776 	eng 	A New and General Method of Finding Simple and Quickly-Converging Series; By Which the Proportion of the Diameter of a Circle to Its Circumference May Easily be Computed to a Great Number of Places of Figures. By Charles Hutton, Esq. F. R. S. 	Charles 	Hutton 
10.2307_106294.xml	1776 	eng 	An Account of a Very Extraordinary Effect of Lightning on a Bullock, at Swanborow, in the Parish of Iford Near Lewes, in Sussex. In Sundry Letters, from Mr. James Lambert, Landscape-Painter at Lewes; And One from William Green, Esquire, at Lewes, to William Henly, F. R. S. 	James William 	Lambert Green 
10.2307_106295.xml	1776 	eng 	Of the Light Produced by Inflammation. By George Fordyce, M. D. F. R. S. 	George 	Fordyce 
10.2307_106296.xml	1776 	eng 	Experiments on Ignited Bodies. By John Roebuck, M. D. F. R. S. 	John 	Roebuck 
10.2307_106297.xml	1776 	eng 	Experiments and Observations on a New Apparatus, Called, A Machine for Exhibiting Perpetual Electricity. In a Letter to the Rev. Dr. Horsley, Sec. R. S. from Mr. William Henly, F. R. S. 	William 	Henly 
10.2307_106298.xml	1776 	eng 	Account of the Iron Ore Lately Found in Siberia. In a Letter to Dr. Maty, Sec. R. S. by Petr. Simon Pallas, M. D. F. R. S. 		
10.2307_106299.xml	1776 	eng 	On the Crystallizations Observed on Glass. By James Keir, Esquire, of Stourbridge. Communicated by G. Fordyce, M. D. F. R. S. 	James G. 	Keir Fordyce 
10.2307_106300.xml	1776 	eng 	A Belt on the Disc of Saturn Described in an Extract of a Letter from Mr. Messier, F. R. S. to Mr. Magellan, F. R. S. Dated Paris, May 29, 1776 		
10.2307_106301.xml	1776 	eng 	An Account of Some Poisonous Fish in The South Seas. In a Letter to Sir John Pringle, Bart. P. R. S. from Mr. William Anderson, Late Surgeon's Mate on Board His Majesty's Ship the Resolution, Now Surgeon of That Ship 	William 	Anderson 
10.2307_106302.xml	1776 	eng 	Experiments on Ignited Substances. By Mr. John Whitehurst, in a Letter to James Stuart, Esquire, F. R. S. 	John 	Whitehurst 
10.2307_106303.xml	1776 	eng 	An Account of a Suppression of Urine Cured by a Puncture Made in the Bladder through the Anus; Being an Extract of a Letter from Dr. Robert Hamilton, Fellow of the Royal College of Physicians at Edinburgh, and Physician at King's-Lynn, in Norfolk, to Sir John Pringle, Bart. P. R. S. 	Robert 	Hamilton 
10.2307_106304.xml	1776 	eng 	Observations Made during the Late Frost at North-Hampton. By A. Fothergill, M. D. Communicated by William Henley, F. R. S. 	A. William 	Fothergill Henley 
10.2307_106305.xml	1776 	eng 	An Account of the Magnetical Machine Contrived by the Late Dr. Gowin Knight, F. R. S. and Presented to The Royal Society, by John Fothergill, M. D. F. R. S. 	Gowin John 	Knight Fothergill 
10.2307_106306.xml	1776 	eng 	A Demonstration of Two Theorems Mentioned in Art. XXV. of the Philosophical Transactions for the Year 1775. In a Letter from Charles Hutton, Esq. F. R. S. to the Rev. Dr. Horsley, Sec. R. S. 	Charles 	Hutton 
10.2307_106307.xml	1776 	eng 	Experiments Made in Order to Ascertain The Nature of Some Mineral Substances; And, in Particular, To See How Far the Acids of Sea-Salt and of Vitriol Contribute to Mineralize Metallic and Other Substances 	Peter 	Woulfe 
10.2307_106308.xml	1776 	eng 	Errata 		
10.2307_106309.xml	1776 	eng 	Back Matter 		
10.2307_106310.xml	1778 	eng 	Front Matter 		
10.2307_106312.xml	1778 	eng 	Of the Heat, &c. of Animals and Vegetables. By Mr. John Hunter, F. R. S. 	John 	Hunter 
10.2307_106313.xml	1778 	eng 	The Force of Fired Gun-Powder, and the Initial Velocities of Cannon Balls, Determined by Experiments; From Which is Also Deduced the Relation of the Initial Velocity to the Weight of the Shot and the Quantity of Powder. By Mr. Charles Hutton, of the Military Academy at Woolwich. Communicated by Samuel Horsley, LL.D. Sec. R. S. 	Charles Samuel 	Hutton Horsley 
10.2307_106314.xml	1778 	eng 	A New Case in Squinting, by Erasmus Darwin, M. D. F. R. S.; Communicated by Thomas Astle, Esq. F. R. S. 	Erasmus Thomas 	Darwin Astle 
10.2307_106315.xml	1778 	eng 	A Cure of a Muscular Contraction by Electricity. By Miles Partington, in a Letter to William Henly, F. R. S. 	Miles 	Partington 
10.2307_106316.xml	1778 	eng 	An Account of a Large Stone Near Cape Town. In a Letter from Mr. Anderson to Sir John Pringle, Bart. P. R. S.; With a Letter from Sir William Hamilton, K. B. F. R. S. to Sir John Pringle, on Having Seen Pieces of the Said Stone 	William 	Hamilton 
10.2307_106318.xml	1778 	eng 	An Improved Method of Tanning Leather. By David Macbride, M. D. Communicated by Sir John Pringle, Bart. P. R. S. 	David John 	Macbride Pringle 
10.2307_106319.xml	1778 	eng 	Observations on the Population and Diseases of Chester, in the Year 1774. By J. Haygarth, M. D. 	J. 	Haygarth 
10.2307_106320.xml	1778 	eng 	An Account of Some Electrical Experiments, by Mr. William Swift, in a Letter to John Glen King, D. D. F. R. S. 	William 	Swift 
10.2307_106321.xml	1778 	eng 	An Account of the Island of Sumatra, &c. By Mr. Charles Miller. Communicated by Edward King, Esq. 	Charles Edward John 	Miller King Frere 
10.2307_106322.xml	1778 	eng 	A Meteorological Diary, &c. Kept at Fort St. George in the East Indies. By Mr. William Roxburgh, Assistant-Surgeon to the Hospital at the Said Fort. Communicated by Sir John Pringle, Bart. P. R. S. 	William John 	Roxburgh Pringle 
10.2307_106323.xml	1778 	eng 	Experiments upon Air, and the Effects of Different Kinds of Effluvia upon It; Made at York. By W. White, M. D. F. S. A. Communicated by John Fothergill, M. D. F. R. S. 	W. John 	White Fothergill 
10.2307_106324.xml	1778 	eng 	An Account of the Earthquake Which Was Felt at Manchester and Other Places, on the 14th Day of September, 1777. In a Letter from Mr. Thomas Henry, F. R. S. to William Watson, M. D. F. R. S. 	Thomas 	Henry 
10.2307_106325.xml	1778 	eng 	Sundry Papers Relative to an Accident from Lightning at Purfleet, May 15, 1777 	John Edward Benjamin John Charles W. H. W. S. J. Joseph 	Boddington Nickson Wilson Pringle Frederick Watson Cavendish Henly Horsley Planta Priestley 
10.2307_106326.xml	1778 	eng 	On the Arithmetic of Impossible Quantities. By the Rev. John Playfair, A. M. Communicated by the Rev. Nevil Maskelyne, D. D. F. R. S. and Astronomer Royal 	John Nevil 	Playfair Maskelyne 
10.2307_106327.xml	1778 	eng 	Reflections on the Communication of Motion by Impact and Gravity. By the Rev. Isaac Milner, M. A. Fellow of Queen's College, Cambridge. Communicated by Anthony Shepherd, D. D. F. R. S. and Plumian Professor at Cambridge 	Isaac Anthony 	Milner Shepherd 
10.2307_106328.xml	1778 	eng 	Observations on the Limits of Algebraical Equations; And a General Demonstration of Des Cartes's Rule for Finding Their Number of Affirmative and Negative Roots. By the Rev. Isaac Milner, M. A. Fellow of Queen's College, Cambridge. Communicated by Anthony Shepherd, D. D. F. R. S. and Plumian Professor at Cambridge 	Isaac Anthony 	Milner Shepherd 
10.2307_106329.xml	1778 	eng 	Journal of a Voyage to the East Indies, in the Ship Grenville, Captain Burnet Abercrombie, in the Year 1775. By Alexander Dalrymple, Esq. F. R. S. Communicated by the Honourable Henry Cavendish, F. R. S. 	Burnet Alexander Henry John Alexander 	Abercrombie Dalrymple Cavendish Panton 
10.2307_106330.xml	1778 	eng 	An Essay on Pyrometry and Areometry, and on Physical Measures in General. By John Andrew de Luc, F. R. S. 	John Andrew 	De Luc 
10.2307_106331.xml	1778 	eng 	Abtract of a Register of the Barometer, Thermometer, and Rain, at Lyndon, in Rutland, 1777. By Thomas Barker, Esquire. Communicated by Sir John Pringle, Bart. P. R. S. 	Thomas John 	Barker Pringle 
10.2307_106332.xml	1778 	eng 	Journal of the Weather at Montreal. By Mr. Barr. Communicated by Richard Saunders, M. D. F. R. S. 	Richard 	Saunders 
10.2307_106333.xml	1778 	eng 	Exract of Meteorological Observations Made at Hawkhill, Near Edinburgh. By John M'Gouan. Communicated by Sir John Pringle, Bart. P. R. S. 	John 	Pringle 
10.2307_106334.xml	1778 	eng 	Extract of a Meteorological Journal for the Year 1777, Kept at Bristol, by Samuel Farr, M. D. 	Samuel 	Farr 
10.2307_106335.xml	1778 	eng 	Journal of the Quantity of Rain That Fell at Holme, Near Manchester, from 1765 to 1769; And at Barowby, Near Leeds, from 1772 to 1777. By George Lloyd 	George 	Lloyd 
10.2307_106336.xml	1778 	eng 	Meteorological Journal Kept at the House of The Royal Society, by Order of the President and Council 		
10.2307_106337.xml	1778 	eng 	An Account of the Island of St. Miguel. By Mr. Francis Masson, in a Letter to Mr. William Aiton, Botanical Gardener to His Majesty. Communicated by Joseph Banks, Esq. F. R. S. 	Francis Joseph 	Masson Banks 
10.2307_106338.xml	1778 	eng 	An Account of a Remarkable Imperfection of Sight. In a Letter from J. Scott to the Rev. Mr. Whisson, of Trinity College, Cambridge. Communicated by the Rev. Michael Lort, B. D. F. R. S. 	J. Michael 	Scott Lort 
10.2307_106339.xml	1778 	eng 	An Account of Baptisms, Marriages, and Burials, during Forty Years, in the Parish of Blandford Forum, Dorset. Communicated by Richard Pulteney, M. D. F. R. S. 	Richard 	Pulteney 
10.2307_106340.xml	1778 	eng 	Part of a Letter from Matthew Guthrie, M. D. of Petersburgh, to Dr. Priestley, F. R. S. on the Antiseptic Regimen of the Natives of Russia 	Matthew 	Guthrie 
10.2307_106341.xml	1778 	eng 	Astronomical Observations Made in the Austrian Netherlands in the Years 1773, 1774, and 1775. By Nathaniel Pigott, Esq. F. R. S. Foreign Member of the Academies of Brussels and Caen, and Correspondent of the Royal Academy of Sciences at Paris 	Nathaniel 	Pigott 
10.2307_106342.xml	1778 	eng 	Observations on the Scurvy. By Charles de Mertans, M. D. Dated Vienna, Jan. 14, 1778 	Charles 	De Mertans 
10.2307_106343.xml	1778 	eng 	Comparison between Sir George Shuckburgh and Colonel Roy's Rules for the Measurement of Heights with the Barometer; In a Letter to Col. Roy, F. R. S. from Sir George Shuckburgh, Bart. F. R. S. 	George 	Shuckburgh 
10.2307_106344.xml	1778 	eng 	An Account of the Calculations Made from the Survey and Measures Taken at Schehallien, in Order to Ascertain the Mean Density of the Earth. By Charles Hutton, Esq. F. R. S. 	Charles 	Hutton 
10.2307_106345.xml	1778 	eng 	An Account of the Blue Shark, Together with a Drawing of the Same. By W. Watson, Jun. M. D. F. R. S. 	W. 	Watson 
10.2307_106346.xml	1778 	eng 	A Description of the Exocoetus Volitans, or Flying Fish. By Thomas Brown, Surgeon, Near Glasgow. Communicated by Dr. Fothergill, F. R. S. 	Thomas 	Brown 
10.2307_106347.xml	1778 	eng 	Reasons for Dissenting from the Report of the Committee Appointed to Consider of Mr. Wilson's Experiments; Including Remarks on Some Experiments Exhibited by Mr. Nairne. By Dr. Musgrave, F. R. S. 		
10.2307_106348.xml	1778 	eng 	Experiments on Electricity, Being an Attempt to Shew the Advantage of Elevated Pointed Conductors. By Mr. Edward Nairne, F. R. S. 	Edward 	Nairne 
10.2307_106349.xml	1778 	eng 	On the Use of an Amalgam of Zinc, for the Purpose of Electrical Excitation, &c. By Bryant Higgins, M. D. in a Letter to Richard Brocklesby, M. D. F. R. S. 	Bryant 	Higgins 
10.2307_106350.xml	1778 	eng 	Chemical Experiments and Observations on Lead Ore. By Richard Watson, D. D. F. R. S. in a Letter to Sir John Pringle, Bart. P. R. S. 	Richard 	Watson 
10.2307_106351.xml	1778 	eng 	Description of a Most Effectual Method of Securing Buildings against Fire, Invented by Charles Lord Viscount Mahon, F. R. S. 		
10.2307_106352.xml	1778 	eng 	A Method of Finding, by the Help of Sir Isaac Newton's Binomial Theorem, a Near Value of the Very Slowly-Converging Infinite Series <tex-math>$x+\frac{xx}{2}+\frac{x^{3}}{3}+\frac{x^{4}}{4}+\frac{x^{5}}{5}+\&\t ext{c}$</tex-math>. When x is Very Nearly Equal to 1. By Francis Maseres, Esq. F. R. S. Cursitor Baron of the Exchequer 	Francis 	Maseres 
10.2307_106353.xml	1778 	eng 	A Method of Extending Cardan's Rule for Resolving One Case of a Cubick Equation of This Form, x<sup>3</sup>* -qx=r, to the Other Case of the Same Equation, Which It is Not Naturally Fitted to Solve, and Which is Therefore Often Called the Irreducible Case. By Francis Maseres, Esq. F. R. S. Cursitor Baron of the Exchequer 	Francis 	Maseres 
10.2307_106354.xml	1778 	eng 	Account of the Advantages of a Newly-Invented Machine Much Varied in Its Effects, and Very Useful for Determining the Perfect Proportion between Different Moveables Acting by Levers and Wheel and Pinion. By Mr. Le Cerf, Watch-Maker at Geneva; Communicated by Lord Viscount Mahon, F. R. S. 	Le Viscount 	Cerf Mahon 
10.2307_106355.xml	1778 	eng 	New Experiments upon the Leyden Phial, Respecting the Termination of Conductors. By Benjamin Wilson, Esq. F. R. S. 	Benjamin James Tiberius 	Wilson Lind. Cavallo 
10.2307_106356.xml	1778 	eng 	Observations on the Solar Eclipse Which Happened June 24, 1778. By Mr. William Wales, F. R. S. and Master of the Royal Mathematical School in Christ's Hospital 	William 	Wales 
10.2307_106357.xml	1778 	eng 	An Eclipse of the Sun June 24, 1778, Observed at Leicester. By the Rev. Mr. Ludlam, Vicar of Norton, Near Leicester; Communicated by the Astronomer Royal 	Astronomer 	Royal 
10.2307_106358.xml	1778 	eng 	A Ready Way of Lighting a Candle, by a Very Moderate Electrical Spark. By John Ingenhousz, M. D. F. R. S. 	John 	Ingenhousz 
10.2307_106359.xml	1778 	eng 	Electrical Experiments, to Explain How Far the Phenomena of the Electrophorus May Be Accounted for by Dr. Franklin's Theory of Positive and Negative Electricity; Being the Annual Lecture Instituted by the Will of Henry Baker, Esq. F. R. S. By John Ingenhousz, M. D. F. R. S. 	Henry John 	Baker Ingenhousz 
10.2307_106360.xml	1778 	eng 	Observations and Experiments Tending to Confirm Dr. Ingenhousz's Theory of the Electrophorus; And to Shew the Impermeability of Glass to Electric Fluid. By William Henly, F. R. S. 	William 	Henly 
