file_id	year	language	title	given_name	surname
10.2307_100934.xml	1672 	eng 	An Account of the Aponensian Baths Near Padua; Communicated by the Foremention'd Inquisitive Gentleman, Mr. Dodington, in a Letter Written to the Publisher from Venice March 18. 1672 		
10.2307_100935.xml	1672 	eng 	Reflections Made by P. Francisco Lana S. F. upon an Observation of Signor M. Antonio Castagna, Super Intendent of Some Mines in Italy, Concerning the Formation of Crystals: English'd Out of the XI. Venetian Giornale de Letterati 	P. Francisco Venetian Giornale 	Lana de Letterati 
10.2307_100936.xml	1672 	eng 	A Relation of an Inland-Sea, Near Danzick, Yielding at a Certain Season of the Year a Green Substance, Which Causeth Certain Death; Together with an Observation about White Amber: Communicated by Mr. Kirkby, in a Letter Written to the Publisher from Danzick Decemb. 19, 1671 		
10.2307_100937.xml	1672 	eng 	An Account of Some Books 	Thoma Moyse Paul W. 	Willis Charas Barbette Hughes 
10.2307_100938.xml	1672 	eng 	Errata 		
10.2307_100939.xml	1672 	eng 	Some Additions to the Narrative, That Was Publish'd Numb. 58. about the Conjunction of the Ocean and Mediterranean by a Channel in France; In Which Additions the Progress and the Designed Usefulness of That Great Undertaking are More Amply Represented: Out of a French Letter, Written by Monsieur de Froidour to Monsieur Barrillon, and Printed at Tholouse This Very Year 	Monsieur 	de Froidour 
10.2307_100940.xml	1672 	lat 	A Latin Letter Written to the Publisher April 9. 1672. n. st. by Ignatius Gaston Pardies P. Prof. of the Mathematics in the Parisian Colledge of Clermont; Containing Some Animadversions upon Mr. Isaac Newton, Prof. of the Mathematicks in the University of Cambridge, His Theory of Light, Printed in N degrees. 80 		
10.2307_100941.xml	1672 	lat 	Mr. Newtons Letter of April 13. 1672. st. v. Written to the Publisher, Being an Answer to the Fore-Going Letter of P. Pardies 	J. 	Newton 
10.2307_100942.xml	1672 	eng 	Two Observations about Stones Found, the One in the Bladder of a Dogg, the Other Fastned to the Back-Bone of a Horse: Both Mentioned in Two Roman Journals de Letterati 		
10.2307_100943.xml	1672 	eng 	An Accompt of Some Books 	Robert M. Johannis Richard 	Boyl Swammerdami Sharrock 
10.2307_100944.xml	1672 	eng 	Errata 		
10.2307_100945.xml	1672 	lat 	A Serie's of Quere's Propounded by Mr. Isaac Newton, to be Determin'd by Experiments, Positively and Directly Concluding His New Theory of Light and Colours; and Here Recommended to the Industry of the Lovers of Experimental Philosophy, as they Were Generously Imparted to the Publisher in a Letter of the Said Mr. Newtons of July 8.1672 	Isaac 	Newton 
10.2307_100946.xml	1672 	eng 	Some Annotations of the Learned Dr. Walter Needham upon a Discovery Pretended to Have Been Made by the Famous Monsieur Pecquet of a Communication between the Ductus Thoracicus and the Inferior Vena Cava 	Walter Monsieur 	Needham Pecquet 
10.2307_100947.xml	1672 	lat 	A Second Letter of P. Pardies, Written to the Publisher from Paris May 21. 1672. to Mr. Newtons Answer, Made to His First Letter, Printed in Numb. 84 	P. 	Pardies 
10.2307_100948.xml	1672 	lat 	Mr. Newtons Answer to the Foregoing Letter 		
10.2307_100949.xml	1672 	eng 	An Accompt of Some Books 	George John 	Tonstal Josselin 
10.2307_100950.xml	1672 	eng 	Errata 		
10.2307_100951.xml	1672 	eng 	An Extract of a Letter of M. Hugens to the Author of the Journal des Scavans of July 25. 1672. Attempting to Render the Cause of That Odd Phaenomenon of the QuickSilvers Remaining Suspended Far above the Usual Height in the Torricellian Experiments 	M. 	Hugens 
10.2307_100952.xml	1672 	eng 	An Extract of Mr. John Templers Letter of March 30. 1672. to Dr. Walter Needham Concerning the Structure of the Lungs 	John 	Templer 
10.2307_100953.xml	1672 	lat 	Some Astronomical Observations in Part Already Made, Partly to be Made 		
10.2307_100954.xml	1672 	eng 	An Accurate Description of the Lake of Geneva, not Long Since Made by a Person That Had Visited It Divers Times in the Pleasantest Season of the Year; and Communicated to the Publisher by One of His Parisian Correspondents: Glish'd as Followeth 		
10.2307_100955.xml	1672 	eng 	An Accompt of Some Books 	Gregoire Christiani Francis 	Huret Friderici Drope 
10.2307_100956.xml	1672 	eng 	Advertisement 		
10.2307_100957.xml	1672 	eng 	An Extract of a Latin Epistle of Dr. Joel Langelot, Chief Physitian to the Duke of Holstein Now Regent: Wherein is Represented, That by These Three Chymical Operations, Digestion, Fermentation, and Triture, or Grinding, (Hitherto, in the Authors Opinion, Not Sufficiently Regarded) Many Things of Admirable Use May be Performed. English'd by the Publisher 	Joel 	Langelot 
10.2307_100958.xml	1672 	eng 	An Extract of a Letter of Mr. Lister to the Publisher, Both Enlarging and Correcting His Former Notes about Kermes; And Withal Insinuating His Conjecture of Cochineil's being a Sort of Kermes 		
10.2307_100959.xml	1672 	eng 	An Extract of a Letter Written to the Publisher by Mr. Thomas Platt, from Florence, August 6. 1672. Concerning Some Experiments, There Made upon Vipers, Since Mons. Charas His Reply to the Letter Written by Signor Francesco Redi to Monsteur Bourdelet and Monsieur Morus 	Thomas 	Platt 
10.2307_100960.xml	1672 	lat 	Dr. John Wallis His Answer, by Way of Letter to the Publisher, to the Book, Entituled Lux Mathematica, &c. Described in Numb. 86. of These Tracts 	John 	Wallis 
10.2307_100961.xml	1672 	lat 	Ejusdem Doctoris Wallis II Non-Nulla, De Centro Gravitatis Hyperbolae, Praegreffae Epistolae Subnexa 	Doctoris 	Wallis 
10.2307_100962.xml	1672 	eng 	An Accompt of Some Books 	Franc Jeremiae Marcelli J. B. Francesco Moyse Roberts 	Glissonio Horroccii Malpighii duHamel Redi Charas Boyle 
10.2307_100963.xml	1672 	eng 	Errata 		
10.2307_100964.xml	1672 	eng 	Mr. Isaac Newtons Answer to Some Considerations upon His Doctrine of Light and Colors; Which Doctrine Was Printed in Numb. 80. of These Tracts 	Isaac 	Newton 
10.2307_100965.xml	1672 	eng 	An Accompt of Two Books 	Ottonis Thomae R. 	de Guericke Burnet Boulter 
10.2307_100966.xml	1672 	eng 	Errata 		
10.2307_100967.xml	1672 	eng 	Some Observations about Shining Flesh, Made by the Honourable Robert Boyle; Febr. 15. 1671/72 and by Way of Letter Addressed to the Publisher, and Presented to the R. Society 	Robert 	Boyle 
10.2307_100968.xml	1672 	eng 	A Description of an Odd Kind of Mushrom, Yeilding a Milky Juice, Much Hotter upon the Tongue Than Pepper, &c. Observed by Mr. Lister, and by Him Communicated to the Publisher, Novemb. 15. 1672 		
10.2307_100969.xml	1672 	lat 	An Extract of Mr. Flamstead's Letter Written to the Publisher from Derby Novemb. 16. 1672. Concerning the Appulses, by Him Calculated for A. 1673. of the Moon, and the Other Planets to Fixed Stars; Together with an Observation of the Planet Mars, Made by the Same 		
10.2307_100970.xml	1672 	eng 	An Accompt of Some Books 	M. 	Thevenot 
10.2307_100971.xml	1672 	eng 	Errata 		
10.2307_100972.xml	1672 	eng 	A Further Account Concerning the Exislence of Veins in All Kind of Plants; together with a Discovery of the Membranous Substance of those Veins, and of Some Acts in Plants Resembling Those of Sense; As Also of the Agreement of the Venal Jutee in Vegetables with the Blood of Animals, &c. Communicated by Mr. Lister in a Letter of Januar 8. 1672/73 and Exhibited to the R. Society 		
10.2307_100973.xml	1672 	eng 	The Copy of a Letter from Somersetshire, Concerning a Strange Frost, Which Hath Lately Done Much Hurt about Bristol; Together with Some Useful Hints Suggested upon That Occasion 		
10.2307_100974.xml	1672 	lat 	An Extract of a Letter from the Excellent Ronatus Franciseus Slufius, Canon of Liege and Counsellor to His Electoral Highness of Collen, Written to the Publisher in Order to be Communicated to the R. Society; Concerning His Short and Easie Method of Drawing Tangents to All Geometrical Curves without Any Labour of Calculation: Here Inserted in the Same Language, in Which It Was Written 	RonatusFranciseus 	Slufius 
10.2307_100975.xml	1672 	eng 	An Accompt of Some Books 	R. 	Bohun 
10.2307_100976.xml	1672 	eng 	Advertisement 		
10.2307_100977.xml	1672 	eng 	Errata 		
10.2307_100978.xml	1672 	eng 	A New Experiment of the Noble R. Boyle, Concerning an Effect of the Varying Weight of the Atmosphere upon Some Bodies in the Water; The Description Whereof Was Presented A. 1671. to the Perusal of the Right Honourable the Lord Brouncker; As the Experiment It Self Was Since by the Author's Favour Shewn to the Publishen 	R. 	Boyle 
10.2307_100979.xml	1672 	eng 	An Extract of Letters from Dr. John Wallis to the Publisher, 1672.Sept.26.&c. Concerning the Suspension of Quick Silver Well Purged of Air, Much Higher Than the Ordinary Standard in the Torricellian Experiment 	John 	Wallis 
10.2307_100980.xml	1672 	eng 	An Account of Two Books 	John Bernhardi 	Ray Vareni 
10.2307_100981.xml	1672 	eng 	Errata 		
10.2307_100982.xml	1672 	eng 	Back Matter 		
10.2307_100983.xml	1669 	eng 	Front Matter 		
10.2307_100984.xml	1669 	eng 	Epistle Dedicatory 	Henry 	Oldenburg 
10.2307_100985.xml	1669 	eng 	A Preface to This Fifth Year of the Transactions 		
10.2307_100986.xml	1669 	eng 	The Description of an Instrument Invented Divers Years Ago by Dr. Christopher Wren, for Drawing the Out-Lines of Any Object in Perspective 	Christopher 	Wren 
10.2307_100987.xml	1669 	eng 	An Observation of Saturne, Made at Paris, the 17th of August, 1668. at Hor. II 1/2 at Night, by M. Hugens and M. Picart; As 'tis Describ'd in the Journal Des Scavans of Febr.II, 1669 	M. M. 	Hugens Picart 
10.2307_100988.xml	1669 	eng 	An Extract of M. Dela Quintiny's Letter, Written to the Publisher in French Sometime Agoe, Concerning His Way of Ordering Melons; Now Communicated in English for the Satisfaction of Several Curious Melonists in England 	M. 	Dela Quintiny 
10.2307_100989.xml	1669 	eng 	An Account of Two Books 	Richardo 	Lower 
10.2307_100990.xml	1669 	eng 	Promiscuous Additions, Made by Dr. Tong, to What Was Communicated by the Same in Numb. 43. and 44. Concerning Vegetation 		
10.2307_100991.xml	1669 	eng 	Dr. John Beals Instances Promised in Numb. 42. and Intended to Shew the Correspondence of the Pith and Timber, with the Seed of the Plant; And That of the Bark or Sap in the Bark, with the Pulp of the Fruit, or Some Encompassing Coat, or Cod, Containing the Seed 	John 	Beals 
10.2307_100992.xml	1669 	eng 	Extract of a Letter of M. Dela Quintinie, Giving Some Further Directions and Observations about Melons; Promised in a Manner in the Number Next Fore-Going 	M. 	Dela Quintinie 
10.2307_100993.xml	1669 	lat 	A Summary Account of the Laws of Motion, Communicated by Mr. Christian Hugens in a Letter to the R. Society, and Since Printed in French in the Iournal Des Scavans of March 18, 1669. st. n. 	Christian 	Hugens 
10.2307_100994.xml	1669 	eng 	An Account Concerning the Resolution of Equations in Numbers; Imparted Parted by Mr. John Collins 	John 	Collins 
10.2307_100995.xml	1669 	eng 	An Account of Books 	Roberti 	Morison 
10.2307_100996.xml	1669 	eng 	Instructions Concerning the Use of Pendulum-Watches, for Finding the Longitude at Sea 		
10.2307_100997.xml	1669 	eng 	An Extract of a Letter Written by Dr. Edward Brown from Vienna in Austria March 3. 1669. Concerning Two Parhelia's or Mocksuns, Lately Seen in Hungary 	Edward 	Brown 
10.2307_100998.xml	1669 	eng 	A Relation of the Conferences Held at Paris in the Academy Royal for the Improvement of the Arts of Painting and Sculpture, as 'tis Found in the Iournal Des Scavans 	A. E. H. 	Love 
10.2307_100999.xml	1669 	eng 	An Account of Some Books 	William 	Holder 
10.2307_101000.xml	1669 	eng 	Erratum 		
10.2307_101001.xml	1669 	lat 	Generatio Corporis Cylindroidis Hyperbolici, Elaborandis Lenti bus Hyperbolicis Accommodati, Auth. Christophoro Wren L L D. et Regiorum Aedisiciorum Praefecto, Nec non Soc. Regiae Sodali 	Christophoro 	Wren 
10.2307_101002.xml	1669 	eng 	Experiments Concerning the Motion of the Sap in Trees, Made This Spring by Mr. Wiliugby, and Mr. Wray, Fellowes of the R. Society: And Communicated to the Publisher of the Inquiries Touching That Subject in Numb. 40 		
10.2307_101003.xml	1669 	eng 	An Extract of a Letter Lately Written by Dr Edward Browne to the Publisher, Concerning Damps in the Mines of Hungary and Their Effects 	Edward 	Browne 
10.2307_101004.xml	1669 	eng 	A Chronological Accompt of the Several Incendium's or Fires of Mount Aetna 		
10.2307_101005.xml	1669 	eng 	An Account Concerning a Woman Having a Double Matrix; As the Publisher Hath Englished It Out of French, Lately Printed at Paris, Where the Body Was Opened 		
10.2307_101006.xml	1669 	eng 	An Accompt of Some Books 	Johanne Balthezar Iohn 	Wallis Tellez Webb 
10.2307_101007.xml	1669 	eng 	Erratum 		
10.2307_101008.xml	1669 	eng 	Observations Concerning the Bath-Springs, Communicated by Mr. Joseph Glanvill, in a Letter to the Publisher Dated June 16. 1669: At the Bath 	Joseph 	Glanvill 
10.2307_101009.xml	1669 	eng 	Extract of a Letter, Written by Mr. Muraltus of Zurich, to M. Haak, a Fellow of the R. Society, Concerning the Icy and Chrystallin Mountains of Helvetia, Call'd the Gletscher. English'd Out of Latin by the Publisher, as Follows 		
10.2307_101010.xml	1669 	eng 	Some Observations Concerning Japan, Made by an Ingenious Person, That Hath Many Years Resided in That Country; as they Were Communicated in French by M. I; Whence they are Thus English'd by the Publisher; Who Some Months Agoe Accasion'd This Accompt by Some Queries, Sent to That Traveller 		
10.2307_101011.xml	1669 	eng 	An Account from Paris Concerning a Great Metallin Burning Concave, and Some of the Most Considerable Effects of It: Communicated by Severall Persons upon the Place, Where Tryals Have Been Made of It 		
10.2307_101012.xml	1669 	eng 	An Accompt of Some Books 	Marc Johjac Robert 	Malpigii Ferguson Wittie 
10.2307_101013.xml	1669 	eng 	Errata 		
10.2307_101014.xml	1669 	eng 	An Invention for Estimating the Weight of Water in Water with Ordinary Ballances and Weights 		
10.2307_101015.xml	1669 	eng 	An Extract of a Letter Written by Mr. Joshua Childrey to the Publisher, Containing an Accompt of a Passage by Sea to the East-Indies, Communicated to Him by That Ingenious Travailor Mr. Richard Smithson Who Made Two Voyages into Those Parts 	Joshua Richard 	Childrey Smithson 
10.2307_101016.xml	1669 	eng 	Some Considerations Touching the Variety of Slate, together with a Computation of the Charges in Generall, for Covering Houses Therewith; By Mr. Sam. Coleprefs 	Sam 	Coleprefs 
10.2307_101017.xml	1669 	eng 	Some Observations Concerning the Odd Turn of Some Shell-Snailes, and the Darting of Spiders, Made by an Ingenious Cantabrigian and by Way of Letter Communicated to Mr. I. Wray, Who Transmitted Them to the Publisher for the R. S. 		
10.2307_101018.xml	1669 	eng 	An Accompt of Some Books 	P. 	Labbe 
10.2307_101019.xml	1669 	eng 	An Extract of a Letter Containing the Whole Process, Used in France for Making Sea-Salt by the Sun; Communicated to the Publisher in French, by an Ingenious Dr of Physick of That Nation, Residing Near the Chief Place, Where tis Practised; And Englished as Follows 		
10.2307_101020.xml	1669 	eng 	An Answer to Some Inquiries Concerning the Eruptions of Mount Aetna, An. 1669. Communicated by Some Inquisitive English Merchants, Now Residing in Sicily 		
10.2307_101021.xml	1669 	eng 	An Account of Two Books 	Dr 	Witties 
10.2307_101022.xml	1669 	eng 	Errata 		
10.2307_101023.xml	1669 	eng 	A Particular Accompt of Divers Minerals, Cast up and Burned by the Late Fire of Mount Aetna; Mentioning the Several Specimina, Expected in Nu nb. 51, p. 1031. from Some Ingenious Marchants of England, Being upon th Place, and Since Come to the Hands of the Publisher, for the Repository of the R. Society 		
10.2307_101024.xml	1669 	eng 	Some Observations Concerning the Organs of Generation, Made by Dr. Edmund King. a Fellow of the R. Society, and by Dr Regnerus De Grieff, Physitian in Holland; Which Later Occasioned the Publishing of the Former 	Edmund Regnerus 	King de Grieff 
10.2307_101025.xml	1669 	eng 	An Extract of a Letter Written by the Learned Dr. William Darston, Physitian at Plimouth, to the Right Honorable the Lord Vice-Count Br Uncker as President of the R. Society; Concerning a Very Sudden and Excessive Swelling of a Womans Breasts 	William William 	Darston Durston 
10.2307_101026.xml	1669 	eng 	Some Reflexions Made on the Enlarged Accompt of Dr Witties Answer to Hydrologia Chymica in Numb 51. of these Tracts; Chiefly Concerning the Cause of the Sudden Loss of the Vertues of Mineral Waters 		
10.2307_101027.xml	1669 	eng 	An Accompt of Two Books 	Michael M. 	Dary Charas 
10.2307_101028.xml	1669 	eng 	Errata 		
10.2307_101029.xml	1669 	lat 	A Description of Dr. Christopher Wren's Engin, Designed for Grinding Hyperbolical Glasses; As It Was in a Manner Promised Numb. 48. p. 962 	Christopher 	Wren 
10.2307_101030.xml	1669 	eng 	Some Inquiries Concerning the Salt-Springs and the Way of Salt-Making at Nantwich in Cheshire; Answer'd by the Learned and Observing William Jackfon Dr. of Physick 	William 	Jackson 
10.2307_101031.xml	1669 	eng 	An Extract of a Letter Written to the Publisher from Plymouth Novem. 2. 1669. by William Durston Dr. of Physick; Concerning the Death of the Bigg-Breasted Woman (Discoursed of in Numb. 52.) Together with what Was thereupon Observed in Her Body 	William William 	Durston Darston 
10.2307_101032.xml	1669 	eng 	An Accompt of Some Books 	Robert Erasmi John 	Boyle Bartholini Evelyn 
10.2307_101033.xml	1669 	eng 	Errata 		
10.2307_101034.xml	1669 	eng 	A Letter Written by an Intelligent and Worthy English Man from Paris, to a Considerable Member of the R. Society in London, Concerning Some Transactions there, Relating to the Experiment of the Transfusion of Blood 	William William 	Durston Darston 
10.2307_101035.xml	1669 	eng 	An Appendix to the Discourse Concerning the Salt-Work, Publisht in Numb. 53. Communicated by the Same Doctor Jackson, in a Letter of Novemb. 20. 1669 	Doctor 	Jackson 
10.2307_101036.xml	1669 	eng 	A Relation Concerning the Quick-Silver Mines in Friuli; Communicated by Dr. Edward Brown; Co Firming as Well the Accompt Formerly Given of That Subject, in Numb. 2. of these Transactious, as Enlarging the Same with Some Additions 	Edward 	Brown 
10.2307_101037.xml	1669 	eng 	An Accompt from the Same Dr. Brown Concerning an Vn-Common Lake, Called the Zirchnitzer-Sea, in Carniola 	Edward 	Brown 
10.2307_101038.xml	1669 	eng 	An Accompt of Some Books 	M. Francois 	Charas Bayle 
10.2307_101039.xml	1669 	eng 	Errata 		
10.2307_101040.xml	1669 	eng 	An Accompt of Such of the More Notable Celestial Phaenomena of the Year 1670, as Will be Conspicuous in the English Horizon; Written by the Learned and Industrious Mr. John Flamstead Novemb. 4 1669. and by Him Addressed and Recommended for Encouragement, to the Right Honorable, the Lord Viscount Brouncker, as President of the Royal Society 	John 	Flamstead 
10.2307_101041.xml	1669 	eng 	Some Observations Concerning the Baroscope and Thermoscope, Made and Communicated by Doctor I. Wallis at Oxford, and Dr. I Beale at Yeovil in Somerset, Deliver'd Here according to the Several Dates, When they Were Imparted. Dr. Beale in Those Letters of His Dated Decemb.18. Decemb. 29. 1669. and Januar. 3. 16 	I. I 	Wallis Beale 
10.2307_101042.xml	1669 	eng 	An Accompt of a Small Tract, Entitaled, Thomaehobbes Quadratura Circuli, Cubatio Sphaera, Duplicatio Cubi, (Secundo Edita,) Denuo Refutata, Auth. Joh. Wallis. S. T. D. Geom, Prof. Saviltano. Oxoniae, 1669 	Joh 	Wallis 
10.2307_101043.xml	1669 	eng 	Note 		
10.2307_101044.xml	1669 	eng 	A Narrative of the Conjunction of the Two Seas, the Ocean and the Mediterranean, by a Channel, Cut out through Languedoc in France, by the Authority of the Most Christian King Louys XIV, and the Contrivance and Management of Monsicur Riquet: Englished by the Publisher Out of the French, Lately Sent to the Same from Paris, together with Printed Mapp of the Said Channel Here Contracted, and Explained 		
10.2307_101045.xml	1669 	eng 	Some Confiderations Relating to D. Witties Defence of Scarborough Spaw (Abbreuiated in Numb. 51.) together with a Brief Accompt of a Less Considerable Salt-Spring in Somersetsh; And of a Medical Spring in Dorsetshire; By the Learned Dr. Highmore in a Letter to Dr J. Beale at Yeavil in Somersetsh 		
10.2307_101046.xml	1669 	eng 	The Causes of Mineral Springs Further Inquired: And the Strange and Secret Changes of Liquors Examined; By Dr. J. Beale, to the Publisher 	J. 	Beale 
10.2307_101047.xml	1669 	eng 	Instances, Hints, and Applications, Relating to a Main Point, Solicited in the Preface to this 4th Vol; Concerning the Use May be Made of Vaults, Deep Wells, and Cold Conservatories, to Find out the Cause, or to Promote the Generation of Salt, Minerals, Metals, Christal; Gems, Stones of Divers Kinds; And Helps to Conserue Long; Or to Hasten Putrefaction, Fertility of Any Land, &c. by the Same D. Beale, in Another Letter to the Publisher 	D. 	Beale 
10.2307_101048.xml	1669 	eng 	De Respirationis Usa Primario Diatriba, Auth. Malachia Thruston M. D. Cui Accedunt Animadversiones a Cl. Viro in Candem Conscripta, una Cum Responsionibus Authoris. Londini, Apud Joh. Martyn, Reg. Societ. Typographum ad Insigne Campane, 1670 	Malachia 	Thruston 
10.2307_101049.xml	1669 	eng 	Errata 		
10.2307_101050.xml	1669 	eng 	Back Matter 		
10.2307_101051.xml	1671 	eng 	Front Matter 		
10.2307_101052.xml	1671 	eng 	Epistle Dedicatory 	Henry 	Oldenburg 
10.2307_101053.xml	1671 	eng 	A Preface to This Seventh Years of These Transactions 		
10.2307_101054.xml	1671 	eng 	A Solution, Given by Mr. John Collins of a Chorographical Probleme, Proposed by Richard Townley Esq. Who Doubtless Hath Solved the Same Otherwise 	John 	Collins 
10.2307_101055.xml	1671 	eng 	An Accompt of Some Mineral Observations Touching the Mines of Cornwal and Devon; Wherein is Described the Art of Trayning a Load; The Art and Manner of Digging the Ore; And the Way of Dressing and of Blowing Tin: Communicated by an Inquisitive Person, That Was Much Conversant in Those Mines 		
10.2307_101056.xml	1671 	eng 	An Accompt of Two Books 		
10.2307_101057.xml	1671 	eng 	Errata 		
10.2307_101058.xml	1671 	eng 	Extracts of Several Letters, Containing Sundry Inquiries and Experiments about the Bleeding of Trees, Especially by the Warmth of the Fire; The Circulation of Sap in Trees; The Consistence and Quantity of Sap in the Respective Parts of a Vegetable; And the Communication of One Part of a Plant with Another, In Relation to the Ascent and Descent of Sap, &c. 	Martin Francis 	Lister Willoughby 
10.2307_101059.xml	1671 	eng 	Some Communications, about an Early Swarm of Bees, as Also Concerning Cyder; Descent of Sap; The Season of Transplanting Vegetables: Sent to the Publisher Out of Herefordshire by That Intelligent Gentleman, Richard Reed Esq;, In a Letter Dated March 14. 1670/1 at Lugwardine 	Richard 	Reed 
10.2307_101060.xml	1671 	eng 	Some Observations, Touching Colours, in Order to the Increase of Dyes, and the Eixation of Colours; Generously Imparted by the Author of the Four Above-Mention'd Letters, Who Annexed Them to That of Februar. 15. 1670 		
10.2307_101061.xml	1671 	eng 	An Accompt of Some Books 	Theodori Antonio J. Jaques 	Kerckringii le Grand Martin Rohault 
10.2307_101062.xml	1671 	eng 	Note 		
10.2307_101063.xml	1671 	eng 	Errata 		
10.2307_101064.xml	1671 	eng 	Some Considerations upon Mr. Reeds Letter; Printed in N.70. Sheming, in what Sense the Sap May be Said to Descend, and to Circulate in Plants; and the Graft to Communicate with the Stock: At Also, what Choice of Apples for the Delicacy of the Liquor in Peculiar Seasons; and for Easie and Speedy Propagation: Pears for Some Lands Proper; Their Choice for Manisold Uses, Especially for Pleasant, or for Lasting Liquor; and How to be Planted, and Order'd for the Best Aduantage. The Best Season for Transplantation. An Apiary or Discipline of Bees, Recommended for Publick Benefit; All by Dr. John Beal in a Letter to the Publisher of May 13. 1671 	John 	Beal 
10.2307_101065.xml	1671 	eng 	An Extract of a Latin Letter, Written by the Learned Signior Malpighi to the Publisher, Concerning Some Anatomical Observations, about the Structure of the Lungs of Froggs, Tortoises, & c. and Perfecter Animals; As Also the Texture of the Spleen, & c. 	Signior 	Malpighi 
10.2307_101066.xml	1671 	eng 	A Narrative of Some Observations Lately Made by Certain Missionaries in the Upper Egypt; Communicated in a Letter Written from Cairo the Sixth of Januar. 1670 		
10.2307_101067.xml	1671 	eng 	Extract of a French Letter, Written by F. Jaques Paul Babin, a Jessuit, to F. Ignatius Bardy of the Same Company, from Negropont, May 15.1670; And Lately Communicated by the Learned Jesuit Bertet to a Friend of His in London; Concerning the Flux of the Euripus 		
10.2307_101068.xml	1671 	eng 	A Relation of Two Considerable Hurricans, Happened in Northampton-Shire, not above Four Miles Distance from One Another, within tho Compass of Less then Twelve Calendar-Months: Communicated by Mr. John Templer of Braybrook to a Friend of His in London 	John 	Templer 
10.2307_101069.xml	1671 	eng 	A Narrative of Two Petrifications in Humane Bodies, Communicated by Mr. Christoph. Kirkby in a Letter from Dantzick, Dated April 8. 1671 	Christoph 	Kirkby 
