file_id	year	language	title	given_name	surname
10.2307_103354.xml	1717 	lat 	Jacobi Keill, M. D. De Viribus Cordis Epistola 	Jacobus 	Keill 
10.2307_103355.xml	1717 	eng 	An Account of Some Experiments Relating to the Specifick Gravity of Human Blood. By James Jurin, M. D. and F. R. S. 	James 	Jurin 
10.2307_103356.xml	1717 	eng 	An Acconnt of the Sunk Island in Humber, Some Years Since Recover'd from the Sea. Being an Extract of a Letter Communicated to the Royal Society by John Chamberlayne, Esq; R. S. S. 	John 	Chamberlayne 
10.2307_103357.xml	1717 	eng 	A Way for Myopes to Use Telescopes without Eye-Glasses, an Object Glass Alone Becoming as Useful to Them, and Sometimes More Than a Combination of Glasses. Communicated to the Royal-Society, by the Reverend J. T. Desaguliers, LL.D. and F. R. S. 	J. T. 	Desaguliers 
10.2307_103358.xml	1717 	eng 	New and Accurate Tables for the Ready Computing of the Eclipses of the First Satellite of Jupiter, by Addition Only. By the Reverend Mr James Pound, R. S. S. 	James 	Pound 
10.2307_103359.xml	1717 	eng 	A Letter of the Curious Mr. Henry Barham, R. S. Soc. to Sir Hans Sloan, Bart. Vice-President of the Royal Society; Giving Several Experiments and Observations on the Production of Silk-Worms, and of Their Silk in England, as Made by Him Last Summer 	Henry 	Barham 
10.2307_103360.xml	1717 	lat 	Epistola Dni. Jacobi Jurin, M. D. & R. S. Socii, Qua Doctrinam Suam De Potentia Cordis, Contra Nuperas Objectiones Viri Clariss. D. Jacobi Keillii, M. D. in Num. 361. Philos. Transact. Editas, Defendit 	Jacobus 	Jurin 
10.2307_103361.xml	1717 	lat 	Methodus Differentialis Newtoniana Illustrata. Authore Jacobo Stirling, è Coll. Balliol. Oxon 	Jacobo 	Stirling 
10.2307_103362.xml	1717 	eng 	An Account of Some Experiments Made on the 27th Day of April, 1719. to Find How Much the Resistance of the Air Retards Falling Bodies. By J. T. Desaguliers, LL. D. & F. R. S. 	J. T. 	Desaguliers 
10.2307_103363.xml	1717 	eng 	Errata 		
10.2307_103364.xml	1717 	eng 	A Letter of Mr. Joseph Williamson Watchmaker, to the Publisher, Wherein He Asserts His Right to the Curious and Useful Invention of Making Clocks to Keep Time with the Suns Apparent Motion 	Joseph 	Williamson 
10.2307_103365.xml	1717 	eng 	An Account of Some New Experiments, Relating to the Action of Glass Tubes upon Water and Quicksilver. By James Jurin, M. D. Reg. Soc. & Coll. Med. Lond. Soc. 	James 	Jurin 
10.2307_103366.xml	1717 	eng 	Part of a Letter from Dr. Rich. Richardson, to Will. Sherard, LL. D. & R. S. S. Giving a Relation of a Wonderful Fall of Water from a Spout, upon the Mores in Lancashire 		
10.2307_103367.xml	1717 	eng 	An Account of the Phaenomena of a Very Extraordinary Aurora Borealis, Seen at London on November 10. 1719. Both Morning and Evening. By Dr. Edmond Halley. R.S. Secr. 	Edmond 	Halley 
10.2307_103368.xml	1717 	eng 	A Relation of the Same Appearance, Seen at Cruwys Morchard in Devonshire. Being Part of a Letter to Sam. Cruwys, Esq; R. S. S. and by Him Communicated to the Royal Society 		
10.2307_103369.xml	1717 	eng 	A Further Relation of the Same Appearance as Seen at Dublin, Communicated to the Publisher by an Unknown Hand 		
10.2307_103370.xml	1717 	eng 	An Account of Another Very Considerable Aurora Borealis Observed at Streatham in Surrey, by Mr. Thomas Hearne; And Communicated by Coll. Francis Nicholson, R. S. S. 	Thomas Francis 	Hearne Nicholson 
10.2307_103371.xml	1717 	lat 	Nuperae Observationes Astronomicae cum Regia Societate Communicatae 		
10.2307_103372.xml	1717 	eng 	Erratum 		
10.2307_103373.xml	1717 	eng 	Back Matter 		
10.2307_103374.xml	1720 	eng 	Front Matter 		
10.2307_103375.xml	1720 	eng 	Some Remarks on a Late Essay of Mr. Cassini, Wherein He Proposes to Find, by Observation, the Parallax and Magnitude of Sirius, By Edmund Halley, LL. D. R. S. S. 	Edmund 	Halley 
10.2307_103376.xml	1720 	eng 	An Account of the External Maxillar, and Other Salivary Glands: Also of the Insertions of All the Lymphaticks (as Well above as below the Subclavians) into the Veins; Which Glands and Insertions Have Not Hitherto Been Mention'd, or Not Truly Described by Any Authors. By Richard Hale, M. D. Reg. Soc. & Coll. Med. Lond. Soc. 	Richard 	Hale 
10.2307_103377.xml	1720 	lat 	De Peste Constantinopoli Grassante. Auctore Nupero V. Cl. Emanuele Timone, M. D. Hoc Scriptum ab Auctore Clarissimo, Qui Constantinopoli per Multos Annos Medicinam Fecerat, Excellentissimo Ablegato Britannico. Roberto Sutton, Eq. Aurato, Traditum, Ejusdem Equitis Permissu, cum Societate Regia Communicavit R. Hale, M. D. 	Emanuel R. 	Timonius Hale 
10.2307_103378.xml	1720 	eng 	An Account of a Luminous Appearance in the Air at Dublin, on January the 12th, 1719/20 By Philip Percival, Esq; Brother to the Right Honourable the Lord Percival, and Communicated by His Lordship to the Royal Society 	Philip 	Percival 
10.2307_103379.xml	1720 	eng 	Of the Infinity of the Sphere of Fix'd Stars. By Edmund Halley, L. L. D. R. S. S. 	Edmund 	Halley 
10.2307_103380.xml	1720 	eng 	Of the Number, Order, and Light of the Fix'd Stars. By the Same 	Edmund 	Halley 
10.2307_103381.xml	1720 	eng 	An Account of the Method of Making Sugar from the Juice of the Maple Tree in New England. By Paul Dudley, Esq; F. R. S. Communicated by John Chamberlayne, Esq. 	Paul John 	Dudley Chamberlayne 
10.2307_103382.xml	1720 	eng 	Copy of an Affidavit Made in Scotland, concerning a Boy's Living a Considerable Time without Food. Communicated by Patrick Blair, M. D. F. R. S. 	Patrick James Elizabeth Charles Gilbert 	Blair Jackson Bell Browne Anthone 
10.2307_103383.xml	1720 	eng 	A Discourse concerning a Method of Discovering the Virtues of Plants by Their External Structure. By the Same 	Patrick James Elizabeth Charles Gilbert 	Blair Jackson Bell Browne Anthone 
10.2307_103384.xml	1720 	eng 	An Account of a Book 	Colino 	MacLaurin 
10.2307_103385.xml	1720 	eng 	Erratum 		
10.2307_103386.xml	1720 	eng 	Part of a Letter from Mr. Deverel Surgeon at Bristol; Concerning a Case in Chirurgery, Which is Commonly Mistaken for a Fracture of the Patella 		
10.2307_103387.xml	1720 	eng 	A Letter concerning the Antiquity of the Venereal Disease. By Mr. William Becket, Surgeon, F. R. S. to William Wagstaffe, M. D. S. R. & Coll. Med. Lond. Soc. and by Him Communicated to the Royal Society 	William 	Becket 
10.2307_103388.xml	1720 	eng 	A Description of the Great Meteor Which Was on the 6th of March, 1715/6. Sent in a Letter from the Late Reverend Mr. Roger Cotes, Plumian Professor at Cambridge, to Robert Dannye, D. D. Rector of Spofferth in Yorkshire 	Roger 	Cotes 
10.2307_103389.xml	1720 	eng 	A Letter of Dr. John Quincy, to the Late Learned Mr. Sam. Moreland, F.R.S. concerning the Operation of Medicines 	John 	Quincy 
10.2307_103390.xml	1720 	eng 	An Account of Two Extraordinary Cases in Surgery: Communicated by Dr. Steigerthall, F. R. S. 	J. 	Niemeyer 
10.2307_103391.xml	1720 	eng 	An Account of an Experiment Made on Thursday the Last Day of June, 1720. before the R. Society, to Shew by a New Proof, That Bodies of the Same Bulk Do Not Contain Equal Quantities of Matter, and Therefore That There is an Interspers'd Vacuum. By J. T. Desaguliers 	J. T. 	Desaguliers 
10.2307_103392.xml	1720 	eng 	An Account of a Book 		
10.2307_103393.xml	1720 	eng 	Errata 		
10.2307_103394.xml	1720 	lat 	Historia Portionis Intestini Coli Propendentis Ex Vulnere per 14 Annos. Communicante Abrahamo Vater, Phil. & Med. Doct. Prof. Public. Ord. Anat. & Botan. Substituto Wittembergae, Natur. Curios. Coll. 	Abrahamo 	Vater 
10.2307_103395.xml	1720 	eng 	Observations upon the Bones and the Periosteum, in a Letter to the Royal Society, from Mr. Leeuwenhoek, F. R. S. 		
10.2307_103396.xml	1720 	eng 	An Account of a Praeternatural Tumour on the Loins of an Infant, Attended with a Cloven Spine. By Dr. Rutty, Fellow of the College of Physicians, and of the Royal Society 		
10.2307_103397.xml	1720 	eng 	An Account of Two Observations in Gardening, upon the Change of Colour in Grapes and Jessamine. In a Letter from Mr. Henry Cane 	Henry 	Cane 
10.2307_103398.xml	1720 	eng 	An Account of Some New Electrical Experiments. By Mr. Stephen Gray 	Stephen 	Gray 
10.2307_103399.xml	1720 	eng 	A Letter to Dr. Halley, Astronomer Royal, R. S. Soc, in Answer to Some Objections Made to the History of the Antiquity of the Venereal Disease. By Mr. Beckett, Surgeon, F. R. S. 	William 	Beckett 
10.2307_103400.xml	1720 	eng 	An Experiment to Compare the Paris Weights as They are Now Us'd at Paris, with the English Weights. By the Reverend J. T. Desaguliers, LL.D. F. R. S. 	J. T. 	Desaguliers 
10.2307_103401.xml	1720 	eng 	Some Remarks upon the Method of Observing the Differences of Right Ascension and Declination by Cross Hairs in a Telescope. By Dr. Edm. Halley, Astr. Reg. R. S. S. 		
10.2307_103402.xml	1720 	eng 	A Proposal for Measuring the Height of Places, by Help of the Barometer of Mr. Patrick, in Which the Scale is Greatly Enlarged. By the Same 		
10.2307_103403.xml	1720 	eng 	Observations upon the Variation of the Needle Made in the Baltick, Anno 1720. By Mr. William Sanderson. Communicated by Capt. Soame 	William 	Sanderson 
10.2307_103404.xml	1720 	eng 	An Account of a Large Quantity of Alcalious Salt Produced by Burning Rotten Wood. By Mr. Robie of Harward College in Cambridge, New-England. Communicated by the Rev. Mr. Derham, Prebendary of Windsor, F. R. S. 		
10.2307_103405.xml	1720 	eng 	Books Printed for W. and J. Innys 		
10.2307_103406.xml	1720 	eng 	An Account of a Faetus, That Continued 46 Years in the Mother's Body. Communicated by Dr. Steigertahl, Honorary Fellow of the College of Physicians, and Fellow of the Royal Society 		
10.2307_103407.xml	1720 	eng 	Observations upon the Membranes Enclosing the Fasciculi of Fibres, into Which a Muscle is Divided. By Mr. Leeuwenhoek, F. R. S. Translated by Dr. Sprengell, F. R. S. 		
10.2307_103408.xml	1720 	eng 	Observations upon the Vessels in Several Sorts of Wood, and upon the Muscular Fibres of Different Animals. By the Same Curious and Inquisitive Person 		
10.2307_103409.xml	1720 	eng 	Experiments Relating to the Resistance of Fluids, Made before the Royal Society on Thursday, March the 30th, 1721. By the Reverend J. T. Desaguliers, LL.D. F. R. S. 	J. T. 	Desaguliers 
10.2307_103410.xml	1720 	eng 	An Account of the Poyson Wood Tree in New-England. By the Honourable Paul Dudley, Esq, F. R. S. Communicated by John Chamberlain, Esq 	Paul John 	Dudley Chamberlain 
10.2307_103411.xml	1720 	eng 	A Farther Account of the Same Tree. By William Sherard, LL. D. R. S. S. 	William 	Sherard 
10.2307_103412.xml	1720 	eng 	An Account of a Method Lately Found out in New-England, for Discovering Where the Bees Hive in the Woods, in Order to Get Their Honey. By the Same Mr. Dudley 		
10.2307_103413.xml	1720 	lat 	Propositiones Aliquot de Projectilium Motu Parabolico, Scriptae An. 1710. Per B. Taylor, LL. D. R. S. S. 	B. 	Taylor 
10.2307_103414.xml	1720 	eng 	Errata 		
10.2307_103415.xml	1720 	eng 	A Description of the Moose-Deer in America. By the Honourable Paul Dudley, Esq; F. R. S. Communicated by John Chamberlayne, Esq; 	Paul John 	Dudley Chamberlayne 
10.2307_103416.xml	1720 	eng 	Some Remarks on the Allowances to be Made in Astronomical Observations for the Refraction of the Air. By Dr. Edm. Halley, R. S. S. Astronomer Royal. With an Accurate Table of Refractions 		
10.2307_103417.xml	1720 	eng 	The Variation of the Magnetical Compass, Observed by Capt. Rogers, Commander of the Ship Duke, in His Passage from Cape St. Lucar in Calefornia to the Isle of Guam or Guana, One of the Ladrones, with Some Remarks Thereon. Communicated by the Same 		
10.2307_103418.xml	1720 	eng 	An Addition to the Description of the Art of Living under Water, Publish'd in Phil. Transact. No. 349. By the Same 		
10.2307_103419.xml	1720 	eng 	An Account of an Aurora Borealis, Observed at Dublin, on Monday the Sixth of February, 1720-1. By J. W. 		
10.2307_103420.xml	1720 	eng 	A Description of an Aurora Borealis, Seen on the Same Day at Cruwys-Morehard, in Devonshire. By Samuel Cruwys, Esq; F.R.S. 	Samuel 	Cruwys 
10.2307_103421.xml	1720 	eng 	Observations on the Muscular Fibres of Fish. By Mr. Leeuwenhoeck, F. R. S. 		
10.2307_103422.xml	1720 	eng 	Observations upon the Seeds of Plants. By the Same. Translated by John Chamberlayne, Esq; 	John 	Chamberlayne 
10.2307_103423.xml	1720 	eng 	Extract of a Letter from Dr. Brook Taylor, F. R. S. to Sir Hans Sloan, Dated 25. June, 1714. Giving an Account of Some Experiments Relating to Magnetism 	Brook 	Taylor 
10.2307_103424.xml	1720 	eng 	On the Method of Determining the Places of the Planets by Observing Their Near Appulses to the Fixed Stars. By Edmund Halley, LL. D. Astron. Reg. & Reg. Soc. Soc. 	Edmund 	Halley 
10.2307_103425.xml	1720 	eng 	Observation of a Parhelion, Oct. 26th, 1721. By the Same 	Edmund 	Halley 
10.2307_103426.xml	1720 	eng 	An Account of Two Mock-Suns, and an Arc of a Rainbow Inverted, with an Halo, and Its Brightest Arc, Seen on Sunday and Monday, Octob. 22, & 23. 1721. at Lyndon, Comitat' Rutland, Communicated by the Rev. Mr. William Whiston, M. A. Sometime Professor of the Mathematicks in the University of Cambridge 	William 	Whiston 
10.2307_103427.xml	1720 	eng 	Observations upon the Generation of Plants, in a Letter to Sir Hans Sloane, Bart. Pr. Coll. Med. By Patrick Blair, M. D. F. R. S. 	Patrick 	Blair 
10.2307_103428.xml	1720 	eng 	Observation of an Extraordinary Height of the Barometer, December 21. 1721. By Mr. George Graham, Watchmaker, F. R. S. 	George 	Graham 
10.2307_103429.xml	1720 	eng 	A Caution to be Used in Examining the Specifick Gravity of Solids, by Weighing Them in Water. By James Jurin, M. D. R. S. Secr. 	James 	Jurin 
10.2307_103430.xml	1720 	eng 	A Lettrr from Mr. Edward Naish, Surgeon in York, to Claudius Amyand, Esq; Serjeant-Surgeon to His Majesty, and F. R. S. concerning an Ossification of the Crural Artery 	Edward 	Naish 
10.2307_103431.xml	1720 	eng 	An Account of a Rainbow Seen on the Ground. Communicated in a Letter from the Reverend Benj. Langwith, D. D. Rector of Petworth, to Dr. Jurin, Secr. R. S. 		
10.2307_103432.xml	1720 	lat 	Epistola Domini Antonij van Leeuwenhoek, R. S. S. de Osculis, Sive Spiraculis Foliorum Buxi, Item de Lanugine Malorum Persicorum & Cydoniorum 	Antonij 	van Leeuwenhoek 
10.2307_103433.xml	1720 	eng 	Remarks on Some Attempts Made towards a Perpetual Motion, by the Reverend Dr. Desaguliers. F. R. S. 		
10.2307_103434.xml	1720 	eng 	A Method for Rowing Men of War in a Calm. Communicated by Monsieur Du Quet 	Monsieur 	Du Quet 
10.2307_103435.xml	1720 	eng 	Part of a Letter from the Reverend Mr. Rowlands, to the Reverend Mr. Derham, Prebendary of Windsor, and F. R. S. concerning the Stocking of the River Mene with Oysters 		
10.2307_103436.xml	1720 	eng 	Back Matter 		
10.2307_103437.xml	1726 	eng 	Front Matter 		
10.2307_103438.xml	1726 	eng 	Errata 		
10.2307_103439.xml	1726 	lat 	De Salibus Alcalino-Fixis, Auctore C. Neuman, Chym. Prof. Reg. Berolin. R S. S. 	C. 	Neuman 
10.2307_103440.xml	1726 	eng 	Observations of the Eclipse of the Moon, Octob. 10th. 1725. Made at Bristol, by John Burroughs Esq; Communicated in a Letter to Mr. Cheselden, Surgeon to St. Thomas's Hospital, F. R. S. 	John 	Burroughs 
10.2307_103441.xml	1726 	lat 	Sceletwn Duorum Humanorum Petrefactorum Pars. Ex Epistola Joh. Jac. Scheuczer, M. D. R. S. S. ad Dom. Hans Sloane, Baronettum, S. R. V. Pr. 		
10.2307_103442.xml	1726 	eng 	A Contrivance to Avoid the Irregularities in a Clock's Motion, Occasion'd by the Action of Heat and Cold upon the Rod of the Pendulum. By Mr. George Graham, Watch-Maker, F. R. S. 	George 	Graham 
10.2307_103443.xml	1726 	eng 	Errata 		
10.2307_103444.xml	1726 	lat 	De Salibus Alcalino-Fixis, Auctore C. Neuman Chym. Prof. Reg. Berolin. R. S. S. Pars Reliqua 	Caspar 	Neuman 
10.2307_103445.xml	1726 	eng 	Observations Made at Southwick, in the County of Northampton, Long. West from London, 00 Deg. 30 Min. Lat. 51 Deg. 58 Min. Nearly, with a Thirteen Foot Telescope, Whose Aperture Was 2.4 Inches, and Charge 2.5 Inches, All by Apparent Time. By the Ingenious George Lynn, Esq 	George 	Lynn 
10.2307_103446.xml	1726 	eng 	An Extraordinary High Tide in the River Thames Observ d by Capt. Tho. Jones 		
10.2307_103447.xml	1726 	eng 	Observations upon the Tides in the River Thames, by Mr. Henry de Saumarez 	Henry 	de Saumarez 
10.2307_103448.xml	1726 	eng 	A New and Exact Table, Collected from Several Observations, Taken in Four Voyages to Hudson's Bay in North America from London: Shewing the Variation of the Magnetical Needle, or Sea Compass, in the Path-Way to the Said Bay, According to the Several Latitudes and Longitudes, from the Year 1721, to 1725 By Mr. Christopher Middleton 	Christopher 	Middleton 
10.2307_103449.xml	1726 	eng 	An Account of Several Experiments concerning the Running of Water in Pipes, as It is Retarded by Friction and Intermixed Air, Some of Which Were Made before the Royal Society on Thursday the 5th of May, 1726. With a Description of a New Machine, Whereby Pipes May be Clear'd of Air, as the Water Runs Along, without Stand-Pipes, or the Help of Any Hand. By the Rev. J. T Desaguliers, LL. D. F. R. S. 		
10.2307_103450.xml	1726 	eng 	The Longitude of Lisbon, and the Fort of New York, from Wansted and London, Determin'd by Eclipses of the First Satellite of Jupiter. By the Reverend Mr. James Bradley, M. A. Astron. Prof. Savil. R. S. S. 	James 	Bradley 
10.2307_103451.xml	1726 	lat 	Observationes Astronomicae Habitae Ulyssipone, Anno 1725, & Sub Init. 1726, à Rev. P. Johanne Baptista Carbone, Soc. Jes. Communicante Isaaco Sequeyra Samuda, M.D. R.S.S. Coll. Med. Lond. Lic. 	Johanne Baptista Isaaco Sequeyra 	Carbone Samuda 
10.2307_103452.xml	1726 	lat 	Singularia Quaedam in Cadavere Calculoso Dissecto Reperta, ab Abrahamo Vater, M. D. Pr. Anat. Wittemb. R.S.S. 	Abrahamo 	Vater 
10.2307_103453.xml	1726 	eng 	A Letter from Mr. Colin Mac Laurin, Professor of Mathematicks at Edinburgh, and F.R.S. to Martin Folkes, Esq; V. Pr. R. S. concerning AEquations with Impossible Roots 	Colin Mac 	Laurin 
10.2307_103454.xml	1726 	eng 	Observations upon the Dissection of an Ostrich, Communicated in a Letter to the Publisher, by the Ingenious Mr. George Warren, Surgeon in Cambridge 	George 	Warren 
10.2307_103455.xml	1726 	eng 	An Account of a Person Kill'd by Lightning at Worcester, Communicated in a Letter to the Publisher, by R. Beard, M. D. R. S. S. 	R. 	Beard 
10.2307_103456.xml	1726 	eng 	An Account of the Strata Met with in Digging for Marle, and of Horns Found under Ground in Ireland; In a Letter from Mr. James Kelly to the Right Honourable Edward Southwell, Esq 	James 	Kelly 
10.2307_103457.xml	1726 	eng 	A Catalogue of the Fifty Plants from Chelsea-Garden, Presented to the Royal Society, by the Company of Apothecaries, for the Year 1725, Pursuant to the Direction of Sir Hans Sloane, Baronet, Pr.Coll.Med. S.P.V.Pr. By Mr. Isaac Rand, Apothecary, F. R. S. 	Isaac 	Rand 
10.2307_103458.xml	1726 	eng 	An Account of an Aurora Borealis Seen in Ireland in September 1725; in a Letter from Arthur Dobbs, Esq; To His Brother the Reverend Mr. Richard Dobbs, Fellow of Trinity-College, Dublin 	Arthur 	Dobbs 
10.2307_103459.xml	1726 	eng 	An Account of the Aurora Borealis That Appear'd Oct. 8. 1726. In a Letter to the Publisher from the Reverend Dr. Langwith, Rector of Petworth in Sussex 	B. 	Langwith 
10.2307_103460.xml	1726 	eng 	The Same Appearance Describ'd in a Letter to the Publisher, by Dr. Huxham, Physician at Plymouth 	J. 	Huxham 
10.2307_103461.xml	1726 	eng 	A Letter from Dr. Hallet, Physician at Exeter, to Dr. Henry Pemberton, F. R. S. on the Same Subject 		
10.2307_103462.xml	1726 	eng 	The Same Appearance Describ'd by John Hadley, Esq; F. R. S. 	John 	Hadley 
10.2307_103463.xml	1726 	lat 	De Eodem Phaenomeno Genevae Viso, Epistola Viri Clarissimi Domini Johannis Ludovici Calandrini, Math. Prof. Ordinar. Genevae, ad Jac. Jurin, R. S. Secr. 	Johannis Ludovici 	Calandrini 
10.2307_103464.xml	1726 	eng 	An Account of a Praeternatural Bony Substance Found in the Cavity of the Thorax, Communicated in a Letter to Dr. Rutty, by Mr. William Giffard, Surgeon 	William 	Giffard 
10.2307_103465.xml	1726 	lat 	Observatio de Succinea Gleba, Plantae Cujusdam Folio Impraegnata, Rarissima. Auctore Dno. Johanne Philippo Breynio, M. D. R. S. S. 	Johanne Philippo 	Breynio 
10.2307_103466.xml	1726 	lat 	Observatio Defectus Solis Habita Patavii VII. Cal. Octob. 1726. a Viro Cl. Domino Johanne Poleno, Astr. Prof. R. S. S. 	Johanne 	Poleno 
10.2307_103467.xml	1726 	lat 	Observatio Defectus Lunae Habita (Tubo Optico Optimae Notae, Longo Pedes Parisienses Septem) Patavii VI. Id. Octob. 1726. ab Eodem Viro Clarissimo 		
10.2307_103468.xml	1726 	eng 	Two Newly Discover'd Arteries in Women, Going to the Ovaria. By Mr Ranby, Surgeon to His Majesty's Houshold, F. R. S. 	Mr 	Ranby 
10.2307_103469.xml	1726 	eng 	A Short Account of Negativo-Affirmative Arithmetick, by Mr. John Colson, F. R. S. 	John 	Colson 
10.2307_103470.xml	1726 	lat 	Eclipsis Lunae Observata Romae, ad Radices Collis Quirinalis, Nocte Sequente Diem 31. Octobris, 1724. Per Clarissimum Virum Franciscum Blanchinum. Ex Epistola Rev. & Cl. Viri, Johannis Baptistae Carbone, S. Jes. ad Isaacum Sequeyra Samuda, M. D. R. S. S. Coll. Med. Lond. Lic. 	Johannis Baptistae 	Carbone 
10.2307_103471.xml	1726 	lat 	Observationes Aliquot Circum-Jovialium Habitae Eodem Anno 1724. Per Eundem Cl. Blanchinum. Ex Eadem Epistola 		
10.2307_103472.xml	1726 	lat 	Observatio Lunaris Eclipseos Albani Habita Post Occasum Solis Diei Dominicae 21 Octobris. S. N. 1725. Ab Eodem. Ex Eadem Epistola 		
10.2307_103473.xml	1726 	lat 	Conspectus Maculae Platonis in Luna Caelo Clarissimo Nocte Sequente Diem 16 Augusti 1725, Hora Prima Post Occasum Solis Romae in Monte Palatino, Per Tubum Opticum Josephi Campani, Palmorum 150 Romanorum, Spectante Eodem Viro Cl. Ex Eadem Epistola 	Josephi 	Campani 
10.2307_103474.xml	1726 	eng 	A Remark upon the New Opinion Relating to the Forces of Moving Bodies, in the Case of the Collision of Non-Elastic Bodies. By Mr. John Eames, F. R. S. 	John 	Eames 
10.2307_103475.xml	1726 	eng 	Remarks upon a Supposed Demonstration, That the Moving Forces of the Same Body are Not as the Velocities, But as the Squares of the Velocities, By the Same 	John 	Eames 
10.2307_103476.xml	1726 	lat 	Brevis Commentatio de Cobalto, Auctore Viro Clarissimo, Joh. Henr. Linckio, Lipsiensi, Acad. Caesar. Leopold. Carolin. Nat. Curios. & Soc. Reg. Anglic. Sodale 		
10.2307_103477.xml	1726 	eng 	Errata 		
10.2307_103478.xml	1726 	eng 	Remarks upon Some Dissertations Lately Publish'd at Paris, by the Rev. P. Souciet, against Sir Isaac Newton's Chronology. By Dr. Edmund Halley, Astronomer Royal, F. R. S. 	Edmund 	Halley 
10.2307_103479.xml	1726 	eng 	An Account of a Large Stone Voided through the Urinary Passage, by a Woman. Communicated by Dr. Richard Beard, F. R. S. Physician at Worcester 	Richard 	Beard 
10.2307_103480.xml	1726 	eng 	Observations upon the Comet, That Appear'd in October 1723, Made at Bombay; And upon an Eclipse of the Moon, Oct. 21, 1724, at Gomroon in Persia. By Mr. William Saunderson. Communicated by Dr. Halley, Astron. Reg. R. S. S. 	William 	Saunderson 
10.2307_103481.xml	1726 	eng 	A Letter from the Reverend Mr. Edmond Barrel, Rector of Sutton in Kent, to Sir Hans Sloane, Baronet, President of the Royal Society and the College of Physicians, concerning the Propagation of Misselto 	Edmond 	Barrel 
10.2307_103482.xml	1726 	eng 	An Account of a Pair of Very Extraordinary Large Horns Found in Wapping Some Years since, with a Probable Account, Whence They Came, and to What Animal They Belonged. By Sir Hans Sloane, Baronet, President of the Royal Society, and of the College of Physicians 	Hans 	Sloane 
10.2307_103483.xml	1726 	eng 	A Demonstration of the 11th Proposition of Sir Isaac Newton's Treatise of Quadratures. By Mr. Benjamin Robins 	Benjamin Isaac 	Robins Newton 
10.2307_103484.xml	1726 	lat 	Muris Alpini Anatome. A Joh. Jacobo Scheuczero, Tigurino, M. D. R. S. S. 		
10.2307_103485.xml	1726 	eng 	Errata 		
10.2307_103486.xml	1726 	eng 	Observations on the Lumen Boreale, or Streaming on Oct. 8, 1726, by the Reverend Mr. W. Derham, F. R. S. 	W. 	Derham 
10.2307_103487.xml	1726 	eng 	The Same Observ'd at Southwick in Northamptonshire. By George Lynn, Esq 	George 	Lynn 
10.2307_103488.xml	1726 	lat 	Registrum Observationum de Lumine Boreali per Quadriennium. Ex Epistola Viri Cl. Gulielmi Rastrick, ad Martinum Folkes, Arm. R. S. V. Pr. Lennae Regis, Martii 20, 1726/7 	Gulielmus 	Rastrick 
10.2307_103489.xml	1726 	eng 	An Account of Four Mock-Suns, Seen at Kensington, March 1st 1726 - 7. By Mr. George Whiston 	George 	Whiston 
10.2307_103490.xml	1726 	lat 	Crystallorum Quarundam Rarissimarum Nuper Detectarum Descriptio, Ex Literis Viri Cl. Johannis Jacobi Scheuczer, ad Dominum Hans Sloane, Bar. Reg. Soc. & Coll. Med. Lond. Praesidem 	Johannis Jacobi 	Scheuczer 
10.2307_103491.xml	1726 	eng 	An Account of a Stone Taken out of a Horse, at Boston in New England, in the Year 1724. By the Honourable Paul Dudley, Esq; F. R. S. 	Paul 	Dudley 
10.2307_103492.xml	1726 	eng 	An Account of a Polypus Cough'd up from the Windpipe; In a Letter from the Ingenious Dr. Samber, Physician at Salisbury, to Dr. Jurin, Secr. R. S. 		
10.2307_103493.xml	1726 	eng 	An Account of a Book 	Stephen 	Hales 
10.2307_103494.xml	1726 	eng 	Back Matter 		
10.2307_103495.xml	1729 	eng 	Front Matter 		
10.2307_103496.xml	1729 	eng 	A Catalogue of the Fifty Plants from Chelsea-Garden, Presented to the Royal Society, by the Company of Apothecaries, for the Year 1727, Pursuant to the Direction of Sir Hans Sloane, Bart. Med. Reg. Praes.Col.R. Med. & Soc. Reg. by Isaac Rand Apothecary, F. R. S. 	Isaac 	Rand 
10.2307_103497.xml	1729 	eng 	Errata 		
10.2307_103498.xml	1729 	eng 	An Account of the First Decade of a Book 	Johannis 	Martyn 
10.2307_103499.xml	1729 	eng 	An Attempt to Solve the Phaenomenon of the Rise of Vapours, Formation of Clouds and Descent of Rain. In a Letter from Dr. J. T. Desaguliers, L L. D. F. R. S. to Dr. Rutty, R. S. Secr. 	J. T. 	Desaguliers 
10.2307_103500.xml	1729 	eng 	An Account of Some Observations Relating to Natural History, Made in a Journey to the Peak in Derbyshire, by Mr. J. Martyn, F. R. S. 	J. 	Martyn 
10.2307_103501.xml	1729 	eng 	The Difference in Time of the Meridians of Diverse Places Computed from Observations of the Eclipses of Jupiter's Satellites, by the Reverend Mr. Derham Canon of Windsor, and F. R. S. 		
10.2307_103502.xml	1729 	eng 	Extract of a Letter to the Publisher from Mons. De Lisle, Astronomer Royal at Peters-Burgh, Containing His Observations of the Eclipses of Jupiter's Satellites from July 10th, 1726, to April 12th, 1728, Taken at That Place 	Mons 	De Lisle 
10.2307_103503.xml	1729 	eng 	Queries, concerning the Cause of Cohesion of the Parts of Matter, Proposed in a Letter to Dr. Desaguliers, F. R. S. By Fr. Triewald, Director of Mechanicks in the Kingdom of Sweden 		
